McID,StatusID,TimeStamp
Machine_2,10,2018-02-07T11:58:38.297Z
Machine_3,1,2018-02-07T11:58:38.683Z
Machine_1,7,2018-02-07T11:58:42.177Z
Machine_0,9,2018-02-07T11:58:58.690Z
Machine_5,0,2018-02-07T12:00:35.567Z
Machine_1,7,2018-02-07T12:03:05.037Z
Machine_2,0,2018-02-07T12:03:28.807Z
Machine_5,1,2018-02-07T12:03:55.927Z
Machine_0,10,2018-02-07T12:05:34.857Z
Machine_0,7,2018-02-07T12:07:57.160Z
Machine_3,0,2018-02-07T12:09:23.683Z
Machine_0,1,2018-02-07T12:09:34.830Z
Machine_3,1,2018-02-07T12:12:56.927Z
Machine_5,1,2018-02-07T12:17:50.567Z
Machine_5,9,2018-02-07T12:18:50.060Z
Machine_3,0,2018-02-07T12:20:13.517Z
Machine_2,10,2018-02-07T12:25:43.797Z
Machine_5,7,2018-02-07T12:29:20.553Z
Machine_5,7,2018-02-07T12:35:50.423Z
Machine_5,7,2018-02-07T12:43:08.333Z
Machine_2,10,2018-02-07T12:44:34.363Z
Machine_2,7,2018-02-07T12:44:35.357Z
Machine_2,7,2018-02-07T12:44:45.783Z
Machine_1,7,2018-02-07T12:44:47.447Z
Machine_0,7,2018-02-07T12:44:55.807Z
Machine_4,1,2018-02-07T12:45:24.860Z
Machine_0,1,2018-02-07T12:47:06.337Z
Machine_3,1,2018-02-07T12:48:47.143Z
Machine_3,7,2018-02-07T12:48:49.297Z
Machine_0,1,2018-02-07T12:48:53.337Z
Machine_2,1,2018-02-07T12:49:17.320Z
Machine_5,9,2018-02-07T12:50:18.190Z
Machine_5,7,2018-02-07T12:50:18.600Z
Machine_2,7,2018-02-07T12:50:27.827Z
Machine_0,1,2018-02-07T12:51:07.077Z
Machine_0,1,2018-02-07T12:51:35.083Z
Machine_4,9,2018-02-07T12:52:32.253Z
Machine_5,1,2018-02-07T12:54:04.600Z
Machine_5,7,2018-02-07T12:54:08.187Z
Machine_1,7,2018-02-07T12:55:04.200Z
Machine_0,9,2018-02-07T12:56:09.583Z
Machine_2,1,2018-02-07T12:57:11.803Z
Machine_0,10,2018-02-07T12:58:17.800Z
Machine_2,7,2018-02-07T12:58:36.733Z
Machine_2,10,2018-02-07T13:00:22.043Z
Machine_2,7,2018-02-07T13:00:34.513Z
Machine_0,9,2018-02-07T13:00:37.450Z
Machine_1,1,2018-02-07T13:01:00.210Z
Machine_2,9,2018-02-07T13:02:24.047Z
Machine_0,10,2018-02-07T13:02:45.630Z
Machine_4,1,2018-02-07T13:03:25.653Z
Machine_2,9,2018-02-07T13:04:21.703Z
Machine_5,1,2018-02-07T13:04:27.743Z
Machine_5,0,2018-02-07T13:04:53.777Z
Machine_0,7,2018-02-07T13:05:01.107Z
Machine_0,9,2018-02-07T13:05:04.513Z
Machine_1,9,2018-02-07T13:05:11.300Z
Machine_2,1,2018-02-07T13:06:14.740Z
Machine_2,7,2018-02-07T13:06:17.207Z
Machine_3,0,2018-02-07T13:06:38.570Z
Machine_2,0,2018-02-07T13:07:04.950Z
Machine_5,1,2018-02-07T13:08:10.347Z
Machine_2,1,2018-02-07T13:08:12.520Z
Machine_2,1,2018-02-07T13:11:06.650Z
Machine_2,7,2018-02-07T13:12:25.037Z
Machine_4,1,2018-02-07T13:13:39.587Z
Machine_5,7,2018-02-07T13:14:43.827Z
Machine_2,1,2018-02-07T13:16:07.507Z
Machine_5,1,2018-02-07T13:18:52.213Z
Machine_0,10,2018-02-07T13:25:16.783Z
Machine_0,7,2018-02-07T13:25:18.090Z
Machine_3,0,2018-02-07T13:27:40.067Z
Machine_0,0,2018-02-07T13:27:43.280Z
Machine_5,7,2018-02-07T13:29:00.997Z
Machine_2,9,2018-02-07T13:30:50.667Z
Machine_1,7,2018-02-07T13:30:51.503Z
Machine_0,10,2018-02-07T13:35:35.467Z
Machine_3,0,2018-02-07T13:38:37.223Z
Machine_4,9,2018-02-07T13:38:51.530Z
Machine_2,1,2018-02-07T13:39:16.137Z
Machine_4,1,2018-02-07T13:45:56.057Z
Machine_5,1,2018-02-07T13:46:56.443Z
Machine_0,10,2018-02-07T13:52:17.880Z
Machine_3,1,2018-02-07T13:52:42.950Z
Machine_4,9,2018-02-07T13:52:57.557Z
Machine_4,1,2018-02-07T13:53:00.957Z
Machine_5,1,2018-02-07T13:54:29.223Z
Machine_1,5,2018-02-07T13:55:29.540Z
Machine_1,4,2018-02-07T13:55:32.067Z
Machine_1,7,2018-02-07T13:56:07.847Z
Machine_4,9,2018-02-07T13:56:31.487Z
Machine_0,0,2018-02-07T13:59:46.780Z
Machine_0,10,2018-02-07T13:59:47.110Z
Machine_0,7,2018-02-07T13:59:53.020Z
Machine_3,7,2018-02-07T13:59:57.280Z
Machine_5,1,2018-02-07T14:01:06.010Z
Machine_1,0,2018-02-07T14:01:37.450Z
Machine_0,0,2018-02-07T14:02:14.737Z
Machine_3,1,2018-02-07T14:02:30.020Z
Machine_0,7,2018-02-07T14:04:46.497Z
Machine_3,4,2018-02-07T14:06:56.463Z
Machine_5,1,2018-02-07T14:09:38.047Z
Machine_1,1,2018-02-07T14:09:56.687Z
Machine_2,7,2018-02-07T14:10:27.763Z
Machine_3,7,2018-02-07T14:11:30.637Z
Machine_4,9,2018-02-07T14:11:40.157Z
Machine_5,7,2018-02-07T14:12:47.710Z
Machine_1,0,2018-02-07T14:15:20.157Z
Machine_2,10,2018-02-07T14:16:08.013Z
Machine_3,1,2018-02-07T14:16:30.657Z
Machine_3,0,2018-02-07T14:21:38.077Z
Machine_3,7,2018-02-07T14:21:40.387Z
Machine_0,10,2018-02-07T14:25:47.643Z
Machine_1,10,2018-02-07T14:30:18.900Z
Machine_3,2,2018-02-07T14:30:24.873Z
Machine_0,7,2018-02-07T14:30:33.420Z
Machine_0,0,2018-02-07T14:32:55.040Z
Machine_1,9,2018-02-07T14:33:51.653Z
Machine_1,1,2018-02-07T14:36:26.290Z
Machine_5,9,2018-02-07T14:36:50.463Z
Machine_5,1,2018-02-07T14:36:57.767Z
Machine_4,9,2018-02-07T14:37:53.870Z
Machine_4,1,2018-02-07T14:37:57.270Z
Machine_0,8,2018-02-07T14:38:06.133Z
Machine_2,1,2018-02-07T14:39:15.347Z
Machine_1,10,2018-02-07T14:39:27.757Z
Machine_3,1,2018-02-07T14:40:20.980Z
Machine_0,10,2018-02-07T14:40:35.867Z
Machine_1,1,2018-02-07T14:42:09.007Z
Machine_2,7,2018-02-07T14:42:23.643Z
Machine_5,1,2018-02-07T14:42:35.363Z
Machine_3,0,2018-02-07T14:42:55.297Z
Machine_3,1,2018-02-07T14:42:55.353Z
Machine_0,7,2018-02-07T14:43:06.097Z
Machine_0,7,2018-02-07T14:43:10.143Z
Machine_5,0,2018-02-07T14:44:45.227Z
Machine_5,1,2018-02-07T14:44:45.280Z
Machine_2,0,2018-02-07T14:45:02.857Z
Machine_3,1,2018-02-07T14:45:28.563Z
Machine_0,0,2018-02-07T14:45:31.860Z
Machine_5,9,2018-02-07T14:47:06.097Z
Machine_1,3,2018-02-07T14:47:44.610Z
Machine_0,10,2018-02-07T14:48:02.060Z
Machine_1,7,2018-02-07T14:50:39.133Z
Machine_2,7,2018-02-07T14:50:46.397Z
Machine_3,0,2018-02-07T14:53:16.057Z
Machine_1,1,2018-02-07T14:53:16.893Z
Machine_0,10,2018-02-07T14:53:26.870Z
Machine_5,1,2018-02-07T14:55:42.003Z
Machine_5,1,2018-02-07T14:56:07.857Z
Machine_5,1,2018-02-07T14:56:15.450Z
Machine_2,10,2018-02-07T14:56:31.173Z
Machine_5,0,2018-02-07T14:56:59.777Z
Machine_3,0,2018-02-07T14:58:23.580Z
Machine_4,9,2018-02-07T14:58:38.130Z
Machine_4,1,2018-02-07T14:58:41.530Z
Machine_1,0,2018-02-07T14:58:43.987Z
Machine_0,9,2018-02-07T14:59:56.330Z
Machine_3,0,2018-02-07T15:01:26.240Z
Machine_1,9,2018-02-07T15:01:42.213Z
Machine_5,1,2018-02-07T15:03:14.677Z
Machine_1,7,2018-02-07T15:04:27.920Z
Machine_0,1,2018-02-07T15:04:51.857Z
Machine_0,10,2018-02-07T15:04:52.530Z
Machine_2,7,2018-02-07T15:05:06.647Z
Machine_1,1,2018-02-07T15:07:00.387Z
Machine_0,1,2018-02-07T15:07:19.730Z
Machine_2,1,2018-02-07T15:07:45.543Z
Machine_3,3,2018-02-07T15:07:46.063Z
Machine_3,0,2018-02-07T15:07:52.283Z
Machine_2,7,2018-02-07T15:07:53.657Z
Machine_5,1,2018-02-07T15:09:40.193Z
Machine_0,1,2018-02-07T15:12:19.590Z
Machine_0,10,2018-02-07T15:12:19.820Z
Machine_0,0,2018-02-07T15:12:19.823Z
Machine_5,1,2018-02-07T15:13:04.347Z
Machine_3,0,2018-02-07T15:15:41.160Z
Machine_1,7,2018-02-07T15:17:09.473Z
Machine_1,9,2018-02-07T15:17:12.560Z
Machine_1,0,2018-02-07T15:20:26.320Z
Machine_3,7,2018-02-07T15:20:49.417Z
Machine_4,9,2018-02-07T15:21:12.003Z
Machine_2,1,2018-02-07T15:22:37.847Z
Machine_0,0,2018-02-07T15:23:05.337Z
Machine_1,1,2018-02-07T15:23:13.007Z
Machine_1,9,2018-02-07T15:23:19.683Z
Machine_0,7,2018-02-07T15:23:26.793Z
Machine_4,9,2018-02-07T15:23:45.223Z
Machine_3,7,2018-02-07T15:26:14.580Z
Machine_4,1,2018-02-07T15:29:13.783Z
Machine_1,9,2018-02-07T15:31:28.513Z
Machine_5,7,2018-02-07T15:31:56.077Z
Machine_5,1,2018-02-07T15:31:59.413Z
Machine_5,1,2018-02-07T15:32:44.140Z
Machine_5,1,2018-02-07T15:33:32.580Z
Machine_3,1,2018-02-07T15:33:53.283Z
Machine_0,0,2018-02-07T15:33:57.590Z
Machine_4,1,2018-02-07T15:34:11.387Z
Machine_0,9,2018-02-07T15:34:14.090Z
Machine_5,7,2018-02-07T15:36:00.837Z
Machine_2,1,2018-02-07T15:36:27.080Z
Machine_0,10,2018-02-07T15:36:41.237Z
Machine_4,1,2018-02-07T15:36:44.517Z
Machine_2,7,2018-02-07T15:37:45.073Z
Machine_5,5,2018-02-07T15:38:55.177Z
Machine_3,8,2018-02-07T15:39:05.813Z
Machine_2,9,2018-02-07T15:40:36.863Z
Machine_1,0,2018-02-07T15:42:10.140Z
Machine_2,0,2018-02-07T15:46:23.770Z
Machine_3,1,2018-02-07T15:47:27.300Z
Machine_2,1,2018-02-07T15:49:11.163Z
Machine_4,1,2018-02-07T15:50:18.567Z
Machine_0,7,2018-02-07T15:50:32.717Z
Machine_0,10,2018-02-07T15:52:58.493Z
Machine_1,1,2018-02-07T15:53:23.087Z
Machine_1,1,2018-02-07T15:53:24.153Z
Machine_3,4,2018-02-07T15:54:20.350Z
Machine_1,2,2018-02-07T15:56:34.743Z
Machine_0,10,2018-02-07T15:56:40.173Z
Machine_1,1,2018-02-07T15:57:04.560Z
Machine_5,9,2018-02-07T15:57:20.520Z
Machine_0,0,2018-02-07T15:59:07.757Z
Machine_1,1,2018-02-07T15:59:48.737Z
Machine_0,0,2018-02-07T16:01:35.523Z
Machine_0,7,2018-02-07T16:01:37.740Z
Machine_3,1,2018-02-07T16:01:53.683Z
Machine_1,1,2018-02-07T16:02:29.873Z
Machine_2,10,2018-02-07T16:02:29.937Z
Machine_5,9,2018-02-07T16:03:42.763Z
Machine_0,0,2018-02-07T16:04:05.360Z
Machine_4,9,2018-02-07T16:04:54.597Z
Machine_1,7,2018-02-07T16:05:26.603Z
Machine_1,9,2018-02-07T16:05:29.757Z
Machine_5,7,2018-02-07T16:07:06.677Z
Machine_5,1,2018-02-07T16:09:27.727Z
Machine_2,0,2018-02-07T16:10:58.133Z
Machine_0,10,2018-02-07T16:11:29.437Z
Machine_0,7,2018-02-07T16:11:35.503Z
Machine_5,0,2018-02-07T16:11:59.860Z
Machine_5,1,2018-02-07T16:11:59.917Z
Machine_2,1,2018-02-07T16:12:28.407Z
Machine_1,9,2018-02-07T16:13:37.823Z
Machine_0,10,2018-02-07T16:13:57.133Z
Machine_5,9,2018-02-07T16:14:02.200Z
Machine_3,0,2018-02-07T16:14:49.673Z
Machine_1,1,2018-02-07T16:16:12.330Z
Machine_1,10,2018-02-07T16:16:17.217Z
Machine_1,9,2018-02-07T16:16:23.647Z
Machine_0,1,2018-02-07T16:16:24.700Z
Machine_0,0,2018-02-07T16:16:24.953Z
Machine_5,1,2018-02-07T16:16:38.047Z
Machine_5,10,2018-02-07T16:17:59.610Z
Machine_0,1,2018-02-07T16:18:52.743Z
Machine_2,10,2018-02-07T16:18:52.913Z
Machine_5,9,2018-02-07T16:19:06.380Z
Machine_1,7,2018-02-07T16:19:08.037Z
Machine_1,9,2018-02-07T16:19:11.203Z
Machine_5,0,2018-02-07T16:19:58.490Z
Machine_1,0,2018-02-07T16:21:45.827Z
Machine_1,1,2018-02-07T16:21:45.890Z
Machine_3,1,2018-02-07T16:22:45.973Z
Machine_1,9,2018-02-07T16:27:48.790Z
Machine_3,2,2018-02-07T16:28:11.503Z
Machine_2,0,2018-02-07T16:30:10.837Z
Machine_0,9,2018-02-07T16:30:11.017Z
Machine_1,5,2018-02-07T16:30:37.913Z
Machine_1,4,2018-02-07T16:31:01.123Z
Machine_0,7,2018-02-07T16:32:32.717Z
Machine_1,7,2018-02-07T16:32:41.593Z
Machine_0,0,2018-02-07T16:34:51.767Z
Machine_3,1,2018-02-07T16:35:59.433Z
Machine_4,1,2018-02-07T16:36:27.850Z
Machine_5,1,2018-02-07T16:37:31.893Z
Machine_1,1,2018-02-07T16:39:31.710Z
Machine_5,3,2018-02-07T16:39:34.343Z
Machine_5,1,2018-02-07T16:39:38.350Z
Machine_4,1,2018-02-07T16:41:23.937Z
Machine_1,1,2018-02-07T16:42:13.797Z
Machine_1,7,2018-02-07T16:42:24.737Z
Machine_3,1,2018-02-07T16:43:56.987Z
Machine_2,10,2018-02-07T16:44:21.037Z
Machine_2,9,2018-02-07T16:46:47.940Z
Machine_5,1,2018-02-07T16:47:25.903Z
Machine_0,10,2018-02-07T16:47:26.173Z
Machine_5,1,2018-02-07T16:48:02.857Z
Machine_5,1,2018-02-07T16:49:13.103Z
Machine_1,4,2018-02-07T16:49:38.530Z
Machine_1,1,2018-02-07T16:49:42.207Z
Machine_2,10,2018-02-07T16:51:31.937Z
Machine_3,7,2018-02-07T16:51:39.947Z
Machine_0,1,2018-02-07T16:52:10.627Z
Machine_4,9,2018-02-07T16:54:35.827Z
Machine_2,9,2018-02-07T16:54:44.087Z
Machine_3,1,2018-02-07T16:56:44.757Z
Machine_2,7,2018-02-07T16:57:30.540Z
Machine_5,0,2018-02-07T16:57:34.083Z
Machine_1,1,2018-02-07T16:57:55.997Z
Machine_0,0,2018-02-07T17:00:26.380Z
Machine_1,7,2018-02-07T17:00:43.070Z
Machine_0,1,2018-02-07T17:03:08.337Z
Machine_2,1,2018-02-07T17:03:19.587Z
Machine_2,9,2018-02-07T17:03:22.270Z
Machine_5,1,2018-02-07T17:05:21.403Z
Machine_5,1,2018-02-07T17:05:51.270Z
Machine_2,10,2018-02-07T17:08:08.820Z
Machine_2,7,2018-02-07T17:08:16.520Z
Machine_2,7,2018-02-07T17:10:34.200Z
Machine_2,7,2018-02-07T17:12:57.160Z
Machine_1,7,2018-02-07T17:14:25.377Z
Machine_0,10,2018-02-07T17:14:30.390Z
Machine_2,8,2018-02-07T17:15:18.150Z
Machine_3,7,2018-02-07T17:16:49.030Z
Machine_3,7,2018-02-07T17:19:22.883Z
Machine_0,1,2018-02-07T17:19:41.883Z
Machine_2,9,2018-02-07T17:23:01.543Z
Machine_5,1,2018-02-07T17:23:39.650Z
Machine_0,10,2018-02-07T17:23:54.133Z
Machine_5,1,2018-02-07T17:23:54.323Z
Machine_1,1,2018-02-07T17:24:06.510Z
Machine_0,7,2018-02-07T17:24:17.477Z
Machine_3,7,2018-02-07T17:24:29.267Z
Machine_1,9,2018-02-07T17:26:56.280Z
Machine_3,1,2018-02-07T17:27:00.177Z
Machine_3,7,2018-02-07T17:27:10.037Z
Machine_1,1,2018-02-07T17:29:32.553Z
Machine_5,3,2018-02-07T17:30:20.203Z
Machine_2,10,2018-02-07T17:30:56.037Z
Machine_5,7,2018-02-07T17:32:04.283Z
Machine_1,7,2018-02-07T17:34:32.387Z
Machine_0,7,2018-02-07T17:34:36.010Z
Machine_3,2,2018-02-07T17:35:01.647Z
Machine_2,1,2018-02-07T17:35:04.313Z
Machine_3,7,2018-02-07T17:36:32.503Z
Machine_0,10,2018-02-07T17:37:13.247Z
Machine_1,7,2018-02-07T17:37:14.580Z
Machine_2,8,2018-02-07T17:39:25.763Z
Machine_1,7,2018-02-07T17:39:56.640Z
Machine_0,7,2018-02-07T17:40:00.407Z
Machine_5,0,2018-02-07T17:40:51.047Z
Machine_5,9,2018-02-07T17:40:58.263Z
Machine_4,9,2018-02-07T17:41:49.487Z
Machine_5,8,2018-02-07T17:44:40.840Z
Machine_1,8,2018-02-07T17:45:48.603Z
Machine_5,1,2018-02-07T17:45:55.290Z
Machine_1,1,2018-02-07T17:46:15.487Z
Machine_0,7,2018-02-07T17:46:25.117Z
Machine_1,7,2018-02-07T17:46:25.197Z
Machine_0,9,2018-02-07T17:46:25.303Z
Machine_3,9,2018-02-07T17:46:48.380Z
Machine_2,0,2018-02-07T17:47:11.467Z
Machine_0,0,2018-02-07T17:48:45.807Z
Machine_1,1,2018-02-07T17:48:57.757Z
Machine_2,1,2018-02-07T17:50:39.810Z
Machine_0,0,2018-02-07T17:51:26.563Z
Machine_5,0,2018-02-07T17:51:44.047Z
Machine_0,10,2018-02-07T17:51:48.333Z
Machine_1,7,2018-02-07T17:51:49.560Z
Machine_5,1,2018-02-07T17:52:50.627Z
Machine_3,0,2018-02-07T17:53:54.197Z
Machine_0,0,2018-02-07T17:54:08.753Z
Machine_3,7,2018-02-07T17:54:17.937Z
Machine_2,0,2018-02-07T17:55:22.970Z
Machine_2,9,2018-02-07T17:55:25.507Z
Machine_5,1,2018-02-07T17:55:37.677Z
Machine_0,10,2018-02-07T17:57:12.610Z
Machine_2,9,2018-02-07T17:57:48.573Z
Machine_1,0,2018-02-07T17:59:45.203Z
Machine_1,9,2018-02-07T17:59:52.893Z
Machine_2,10,2018-02-07T18:00:18.637Z
Machine_3,0,2018-02-07T18:01:22.143Z
Machine_2,7,2018-02-07T18:02:44.097Z
Machine_3,1,2018-02-07T18:04:53.083Z
Machine_0,7,2018-02-07T18:06:54.287Z
Machine_0,0,2018-02-07T18:08:32.277Z
Machine_2,9,2018-02-07T18:09:28.147Z
Machine_2,7,2018-02-07T18:11:36.150Z
Machine_2,7,2018-02-07T18:11:53.123Z
Machine_0,9,2018-02-07T18:12:05.863Z
Machine_2,9,2018-02-07T18:12:06.073Z
Machine_1,1,2018-02-07T18:12:30.477Z
Machine_1,10,2018-02-07T18:12:32.520Z
Machine_0,10,2018-02-07T18:12:33.180Z
Machine_0,1,2018-02-07T18:13:07.107Z
Machine_2,7,2018-02-07T18:13:55.030Z
Machine_1,10,2018-02-07T18:14:01.530Z
Machine_1,0,2018-02-07T18:14:16.607Z
Machine_0,7,2018-02-07T18:14:26.970Z
Machine_5,5,2018-02-07T18:14:36.383Z
Machine_0,0,2018-02-07T18:14:37.437Z
Machine_0,10,2018-02-07T18:14:43.063Z
Machine_1,1,2018-02-07T18:14:51.233Z
Machine_2,7,2018-02-07T18:14:54.557Z
Machine_0,7,2018-02-07T18:15:08.783Z
Machine_1,0,2018-02-07T18:15:16.050Z
Machine_0,1,2018-02-07T18:15:23.313Z
Machine_0,0,2018-02-07T18:15:23.717Z
Machine_2,7,2018-02-07T18:15:41.580Z
Machine_1,9,2018-02-07T18:15:47.787Z
Machine_1,0,2018-02-07T18:15:57.390Z
Machine_5,3,2018-02-07T18:16:05.400Z
Machine_0,9,2018-02-07T18:16:31.327Z
Machine_2,7,2018-02-07T18:17:03.553Z
Machine_2,0,2018-02-07T18:17:39.753Z
Machine_2,7,2018-02-07T18:18:19.723Z
Machine_1,7,2018-02-07T18:18:29.830Z
Machine_0,10,2018-02-07T18:18:34.310Z
Machine_2,1,2018-02-07T18:18:34.730Z
Machine_0,7,2018-02-07T18:18:35.157Z
Machine_2,7,2018-02-07T18:19:00.813Z
Machine_2,9,2018-02-07T18:19:02.180Z
Machine_1,7,2018-02-07T18:19:11.230Z
Machine_2,1,2018-02-07T18:19:16.007Z
Machine_0,7,2018-02-07T18:19:16.567Z
Machine_1,1,2018-02-07T18:19:24.337Z
Machine_2,7,2018-02-07T18:19:47.527Z
Machine_0,7,2018-02-07T18:19:55.880Z
Machine_2,10,2018-02-07T18:20:20.847Z
Machine_2,9,2018-02-07T18:20:22.863Z
Machine_2,9,2018-02-07T18:20:24.243Z
Machine_1,9,2018-02-07T18:20:34.560Z
Machine_1,1,2018-02-07T18:20:44.160Z
Machine_1,1,2018-02-07T18:20:44.327Z
Machine_2,9,2018-02-07T18:21:03.890Z
Machine_0,2,2018-02-07T18:22:36.777Z
Machine_0,7,2018-02-07T18:26:44.650Z
Machine_0,9,2018-02-07T18:27:33.247Z
Machine_0,10,2018-02-07T18:28:02.417Z
Machine_1,7,2018-02-07T18:28:23.330Z
Machine_2,9,2018-02-07T18:28:28.957Z
Machine_2,7,2018-02-07T18:28:45.003Z
Machine_0,7,2018-02-07T18:29:04.743Z
Machine_2,0,2018-02-07T18:29:14.310Z
Machine_0,10,2018-02-07T18:29:42.483Z
Machine_0,10,2018-02-07T18:29:42.787Z
Machine_1,7,2018-02-07T18:30:03.733Z
Machine_2,7,2018-02-07T18:30:14.300Z
Machine_0,10,2018-02-07T18:30:22.233Z
Machine_5,1,2018-02-07T18:30:22.727Z
Machine_0,0,2018-02-07T18:30:55.020Z
Machine_2,9,2018-02-07T18:31:06.020Z
Machine_2,0,2018-02-07T18:31:06.023Z
Machine_1,1,2018-02-07T18:31:13.617Z
Machine_5,1,2018-02-07T18:31:25.670Z
Machine_0,1,2018-02-07T18:31:27.177Z
Machine_0,10,2018-02-07T18:31:27.787Z
Machine_2,7,2018-02-07T18:32:09.577Z
Machine_5,0,2018-02-07T18:32:13.853Z
Machine_1,1,2018-02-07T18:32:25.780Z
Machine_0,9,2018-02-07T18:32:33.463Z
Machine_2,9,2018-02-07T18:32:34.727Z
Machine_2,9,2018-02-07T18:32:50.570Z
Machine_5,0,2018-02-07T18:32:54.630Z
Machine_1,1,2018-02-07T18:33:01.990Z
Machine_0,1,2018-02-07T18:33:12.740Z
Machine_0,7,2018-02-07T18:33:14.867Z
Machine_2,7,2018-02-07T18:33:55.283Z
Machine_1,0,2018-02-07T18:34:45.140Z
Machine_2,7,2018-02-07T18:35:10.007Z
Machine_2,0,2018-02-07T18:35:50.823Z
Machine_1,9,2018-02-07T18:35:54.910Z
Machine_1,1,2018-02-07T18:36:36.360Z
Machine_5,1,2018-02-07T18:36:52.270Z
Machine_0,10,2018-02-07T18:36:59.610Z
Machine_2,9,2018-02-07T18:37:02.417Z
Machine_0,7,2018-02-07T18:37:23.743Z
Machine_4,1,2018-02-07T18:37:28.567Z
Machine_0,7,2018-02-07T18:37:33.177Z
Machine_1,9,2018-02-07T18:37:39.040Z
Machine_5,1,2018-02-07T18:37:51.443Z
Machine_5,10,2018-02-07T18:38:02.403Z
Machine_2,7,2018-02-07T18:38:09.600Z
Machine_0,10,2018-02-07T18:38:10.890Z
Machine_1,0,2018-02-07T18:38:28.407Z
Machine_1,7,2018-02-07T18:38:32.093Z
Machine_0,7,2018-02-07T18:38:36.330Z
Machine_2,9,2018-02-07T18:38:38.487Z
Machine_0,1,2018-02-07T18:38:43.640Z
Machine_0,0,2018-02-07T18:38:43.887Z
Machine_2,9,2018-02-07T18:38:54.610Z
Machine_0,7,2018-02-07T18:39:10.237Z
Machine_5,1,2018-02-07T18:39:16.713Z
Machine_2,1,2018-02-07T18:39:23.790Z
Machine_1,9,2018-02-07T18:39:25.660Z
Machine_1,7,2018-02-07T18:39:29.003Z
Machine_0,7,2018-02-07T18:39:42.927Z
Machine_1,1,2018-02-07T18:40:08.153Z
Machine_0,9,2018-02-07T18:40:44.920Z
Machine_5,7,2018-02-07T18:42:07.563Z
Machine_3,1,2018-02-07T18:47:53.597Z
Machine_2,10,2018-02-07T18:49:53.963Z
Machine_2,0,2018-02-07T18:52:16.810Z
Machine_1,0,2018-02-07T18:53:18.300Z
Machine_0,1,2018-02-07T18:53:21.097Z
Machine_5,7,2018-02-07T18:53:26.133Z
Machine_1,7,2018-02-07T18:53:44.500Z
Machine_0,10,2018-02-07T18:53:49.037Z
Machine_1,1,2018-02-07T18:53:57.290Z
Machine_2,1,2018-02-07T18:54:27.477Z
Machine_0,7,2018-02-07T18:54:30.417Z
Machine_0,0,2018-02-07T18:54:38.063Z
Machine_0,9,2018-02-07T18:55:07.360Z
Machine_0,10,2018-02-07T18:55:17.557Z
Machine_2,9,2018-02-07T18:55:34.843Z
Machine_2,1,2018-02-07T18:55:47.353Z
Machine_2,9,2018-02-07T18:56:15.397Z
Machine_2,0,2018-02-07T18:56:15.400Z
Machine_2,7,2018-02-07T18:56:21.087Z
Machine_5,1,2018-02-07T18:56:24.283Z
Machine_5,1,2018-02-07T18:56:54.073Z
Machine_2,7,2018-02-07T18:57:01.580Z
Machine_0,7,2018-02-07T18:57:36.120Z
Machine_2,9,2018-02-07T18:57:36.253Z
Machine_2,9,2018-02-07T18:58:13.360Z
Machine_0,10,2018-02-07T18:58:16.603Z
Machine_1,0,2018-02-07T18:58:35.020Z
Machine_1,1,2018-02-07T18:58:35.200Z
Machine_0,10,2018-02-07T18:59:08.407Z
Machine_2,1,2018-02-07T18:59:08.843Z
Machine_1,7,2018-02-07T18:59:10.227Z
Machine_4,9,2018-02-07T18:59:12.470Z
Machine_2,9,2018-02-07T18:59:35.357Z
Machine_1,1,2018-02-07T18:59:56.727Z
Machine_2,9,2018-02-07T19:00:15.920Z
Machine_2,7,2018-02-07T19:00:20.137Z
Machine_0,7,2018-02-07T19:00:28.687Z
Machine_1,0,2018-02-07T19:00:35.917Z
Machine_2,9,2018-02-07T19:00:53.603Z
Machine_0,7,2018-02-07T19:01:07.687Z
Machine_0,1,2018-02-07T19:01:17.687Z
Machine_2,0,2018-02-07T19:01:34.697Z
Machine_0,1,2018-02-07T19:01:59.217Z
Machine_2,10,2018-02-07T19:02:12.567Z
Machine_1,7,2018-02-07T19:02:28.963Z
Machine_1,1,2018-02-07T19:02:35.220Z
Machine_0,7,2018-02-07T19:03:08.717Z
Machine_0,7,2018-02-07T19:03:11.377Z
Machine_2,10,2018-02-07T19:03:33.077Z
Machine_1,7,2018-02-07T19:04:30.673Z
Machine_2,7,2018-02-07T19:05:01.360Z
Machine_1,1,2018-02-07T19:05:17.340Z
Machine_2,10,2018-02-07T19:06:13.757Z
Machine_2,7,2018-02-07T19:06:14.503Z
Machine_2,9,2018-02-07T19:06:15.777Z
Machine_1,10,2018-02-07T19:06:22.113Z
Machine_0,10,2018-02-07T19:07:21.303Z
Machine_5,1,2018-02-07T19:07:28.403Z
Machine_0,7,2018-02-07T19:07:50.557Z
Machine_1,1,2018-02-07T19:07:58.047Z
Machine_2,9,2018-02-07T19:08:15.470Z
Machine_2,9,2018-02-07T19:08:16.897Z
Machine_1,9,2018-02-07T19:08:27.187Z
Machine_2,9,2018-02-07T19:08:56.740Z
Machine_0,9,2018-02-07T19:09:09.913Z
Machine_0,1,2018-02-07T19:09:19.867Z
Machine_0,10,2018-02-07T19:09:20.053Z
Machine_2,7,2018-02-07T19:09:41.877Z
Machine_2,7,2018-02-07T19:10:15.050Z
Machine_1,10,2018-02-07T19:10:22.563Z
Machine_1,7,2018-02-07T19:10:31.367Z
