CompID,CompName,CompRef,ErrorCode,ErrorText,ErrorType,FeederID,GoodPickUps,HammerGW.ts_load,InsertDate,McID,Milliseconds,NozzleNum,NozzleSize,Slot,Station,SubSlot,TimeStamp,Type
089286,063272,C174,8000D701,,0,86132104,0,2021-10-29T08:56:22.092Z,2021-10-29T10:54:40.937Z,07,919,1,3,99,35,0,2021-10-29T10:54:40.920Z,-1
016943,094556,C174,8000D701,,0,86132104,12,2021-10-29T08:56:22.092Z,2021-10-29T10:54:41.000Z,01,929,1,3,28,79,0,2021-10-29T10:54:40.930Z,-1
005782,098695,0,No error,,1,86132104,0,2021-10-29T08:56:22.092Z,2021-10-29T10:54:40.907Z,02,9,0,0,96,10,0,2021-10-29T10:54:41.010Z,-1
036920,078868,0,No error,,1,2055651,2,2021-10-29T08:56:22.092Z,2021-10-29T10:54:58.890Z,06,853,0,0,111,65,0,2021-10-29T10:54:58.853Z,-1
072108,023061,0,No error,,1,2055652,3,2021-10-29T08:56:22.092Z,2021-10-29T10:55:17.717Z,10,673,0,0,181,81,0,2021-10-29T10:55:17.673Z,-1
064483,064568,0,No error,,1,82293036,0,2021-10-29T08:56:22.092Z,2021-10-29T10:56:08.233Z,02,340,0,0,54,23,0,2021-10-29T10:56:08.340Z,-1
016190,034963,0,No error,,1,82370506,2,2021-10-29T08:56:22.092Z,2021-10-29T10:56:08.297Z,05,345,0,0,92,64,0,2021-10-29T10:56:08.347Z,-1
090793,026294,0,No error,,1,82385413,0,2021-10-29T08:56:22.092Z,2021-10-29T10:56:08.327Z,09,350,0,0,64,68,0,2021-10-29T10:56:08.350Z,-1
084204,037454,0,No error,,1,82558162,2,2021-10-29T08:56:22.092Z,2021-10-29T10:56:08.390Z,03,355,0,0,83,3,0,2021-10-29T10:56:08.357Z,-1
005915,080072,0,No error,,1,82099830,4,2021-10-29T08:56:22.092Z,2021-10-29T10:56:08.420Z,02,360,0,0,8,58,0,2021-10-29T10:56:08.360Z,-1
076333,002930,C81,8000D701,,0,82385257,76,2021-10-29T07:56:06.865Z,2021-10-29T08:57:56.263Z,02,695,1,8,174,32,0,2021-10-29T08:57:47.697Z,-1
049198,075897,C51,8000D701,,0,82385257,114,2021-10-29T07:56:07.115Z,2021-10-29T08:59:13.593Z,10,88,1,12,194,88,0,2021-10-29T08:59:05.087Z,-1
041960,058189,R52,8000D701,,0,869446072,160,2021-10-29T07:56:07.115Z,2021-10-29T09:00:06.187Z,06,201,1,21,27,24,0,2021-10-29T09:00:06.200Z,-1
038137,031878,C47,8000D701,,0,82385257,0,2021-10-29T07:56:07.115Z,2021-10-29T09:01:17.577Z,03,229,1,11,145,65,0,2021-10-29T09:01:09.230Z,-1
031989,008144,C81,8000D701,,0,82385257,38,2021-10-29T07:56:07.115Z,2021-10-29T09:01:17.610Z,09,239,1,8,191,36,0,2021-10-29T09:01:09.240Z,-1
010575,075971,C81,8000D701,,0,82385257,76,2021-10-29T07:56:07.115Z,2021-10-29T09:02:49.343Z,02,563,1,8,52,90,0,2021-10-29T09:02:40.563Z,-1
022692,094799,R48,8000D701,,0,869446072,0,2021-10-29T07:56:07.115Z,2021-10-29T09:02:56.470Z,09,493,1,19,108,65,0,2021-10-29T09:02:56.493Z,-1
031965,047136,R44,8000D701,,0,869446072,160,2021-10-29T07:56:07.115Z,2021-10-29T09:02:56.530Z,10,503,1,23,156,23,0,2021-10-29T09:02:56.503Z,-1
054986,041592,C76,8000D701,,0,82385257,38,2021-10-29T07:56:07.115Z,2021-10-29T09:04:06.267Z,02,919,1,9,35,19,0,2021-10-29T09:03:57.920Z,-1
099568,001714,0,No error,,1,82385435,0,2021-10-29T07:56:07.115Z,2021-10-29T09:04:32.983Z,07,978,0,0,128,6,0,2021-10-29T09:04:32.977Z,-1
040568,068675,C43,8000D701,,0,82385257,38,2021-10-29T07:56:07.115Z,2021-10-29T09:04:46.170Z,10,684,1,9,97,56,0,2021-10-29T09:04:37.683Z,-1
066393,005875,0,No error,,1,82385435,0,2021-10-29T07:56:07.115Z,2021-10-29T09:04:53.093Z,07,96,0,0,118,44,0,2021-10-29T09:04:53.097Z,-1
084388,066730,C61,8000D701,,0,82385435,0,2021-10-29T07:56:07.115Z,2021-10-29T09:04:58.390Z,03,331,1,4,16,16,0,2021-10-29T09:04:58.330Z,-1
009780,063802,C61,8000D701,,0,82385435,0,2021-10-29T07:56:07.115Z,2021-10-29T09:04:58.453Z,04,341,1,5,63,37,0,2021-10-29T09:04:58.340Z,-1
058073,010421,C61,8000D701,,0,82385435,0,2021-10-29T07:56:07.115Z,2021-10-29T09:04:58.483Z,10,351,1,1,101,71,0,2021-10-29T09:04:58.350Z,-1
072699,012475,C61,8000340F,,2,82385435,0,2021-10-29T07:56:07.115Z,2021-10-29T09:04:58.547Z,06,361,1,2,88,98,0,2021-10-29T09:04:58.360Z,-1
060657,098022,C61,8000D701,,2,82385435,168,2021-10-29T07:56:07.115Z,2021-10-29T09:04:58.610Z,06,371,1,1,44,68,0,2021-10-29T09:04:58.370Z,-1
058603,027248,0,No error,,1,82385435,0,2021-10-29T07:56:07.115Z,2021-10-29T09:04:58.297Z,03,421,0,0,53,16,0,2021-10-29T09:04:58.420Z,-1
042031,030258,0,No error,,1,82385435,0,2021-10-29T07:56:07.115Z,2021-10-29T09:04:58.360Z,05,426,0,0,144,20,0,2021-10-29T09:04:58.427Z,-1
047848,051582,0,No error,,1,869445430,0,2021-10-29T07:56:07.115Z,2021-10-29T09:05:14.297Z,02,284,0,0,193,11,0,2021-10-29T09:05:14.283Z,-1
016025,067640,LD34,8000D701,,0,869445430,0,2021-10-29T07:56:07.115Z,2021-10-29T09:05:19.330Z,03,256,1,23,200,38,0,2021-10-29T09:05:19.257Z,-1
065296,062522,LD93,8000D701,,0,869445430,0,2021-10-29T07:56:07.115Z,2021-10-29T09:05:19.343Z,10,266,1,24,25,4,0,2021-10-29T09:05:19.267Z,-1
054531,003096,LD28,8000340C,,0,869445430,71,2021-10-29T07:56:07.115Z,2021-10-29T09:05:19.377Z,06,276,1,13,66,37,0,2021-10-29T09:05:19.277Z,-1
034720,094318,0,No error,,1,869445430,0,2021-10-29T07:56:07.115Z,2021-10-29T09:05:19.233Z,01,306,0,0,82,41,0,2021-10-29T09:05:19.307Z,-1
089836,096748,0,No error,,1,869445430,1099,2021-10-29T07:56:07.115Z,2021-10-29T09:05:19.437Z,05,311,0,0,22,15,0,2021-10-29T09:05:19.310Z,-1
000858,085538,C81,8000D701,,0,82385257,152,2021-10-29T07:56:07.115Z,2021-10-29T09:05:37.297Z,06,669,1,8,133,47,0,2021-10-29T09:05:28.670Z,-1
024008,027777,C11,8000D727,,0,82099864,3978,2021-10-29T07:56:07.115Z,2021-10-29T09:06:17.593Z,07,597,1,4,117,54,0,2021-10-29T09:06:17.597Z,-1
083436,062923,R91,8000340D,,0,82385406,144,2021-10-29T07:56:07.115Z,2021-10-29T09:06:17.627Z,03,607,1,7,133,24,0,2021-10-29T09:06:17.607Z,-1
050279,002549,R64,8000D701,,0,869446072,330,2021-10-29T07:56:07.115Z,2021-10-29T09:07:02.437Z,08,455,1,20,49,16,0,2021-10-29T09:07:02.457Z,-1
084215,031193,0,No error,,1,5931,0,2021-10-29T07:56:07.115Z,2021-10-29T09:08:54.923Z,05,905,0,0,17,63,0,2021-10-29T09:08:54.907Z,null
026654,031356,0,No error,,1,82096841,0,2021-10-29T07:56:07.115Z,2021-10-29T09:10:24.737Z,09,747,0,0,40,92,0,2021-10-29T09:10:24.747Z,-1
043422,010478,Q4,8000D701,,0,82096841,102,2021-10-29T07:56:07.115Z,2021-10-29T09:10:27.593Z,01,550,1,2,130,62,0,2021-10-29T09:10:27.550Z,-1
096864,025509,0,No error,,1,82096841,0,2021-10-29T07:56:07.115Z,2021-10-29T09:10:27.533Z,09,595,0,0,106,83,0,2021-10-29T09:10:27.597Z,-1
010179,062085,C35,8000D701,,0,82385257,304,2021-10-29T07:56:07.115Z,2021-10-29T09:12:22.140Z,07,643,1,6,15,58,0,2021-10-29T09:12:13.643Z,-1
015878,078593,0,No error,,1,82316584,0,2021-10-29T07:56:07.115Z,2021-10-29T09:13:28.830Z,03,818,0,0,142,3,0,2021-10-29T09:13:28.817Z,-1
058136,018601,C157,8000D701,,0,82316584,0,2021-10-29T07:56:07.115Z,2021-10-29T09:13:35.767Z,10,744,1,3,145,16,0,2021-10-29T09:13:35.743Z,-1
004059,060793,C156,8000D701,,0,82316584,10,2021-10-29T07:56:07.115Z,2021-10-29T09:13:35.830Z,03,754,1,4,90,74,0,2021-10-29T09:13:35.753Z,-1
038120,020853,0,No error,,1,82316584,0,2021-10-29T07:56:07.115Z,2021-10-29T09:13:35.737Z,06,884,0,0,2,80,0,2021-10-29T09:13:35.883Z,-1
083258,033681,R69,8000D720,,0,82385406,1080,2021-10-29T07:56:07.115Z,2021-10-29T09:14:23.127Z,04,140,1,9,11,30,0,2021-10-29T09:14:23.140Z,-1
069729,050799,0,No error,,1,24064965,0,2021-10-29T07:56:07.115Z,2021-10-29T09:14:43.563Z,10,545,0,0,76,58,0,2021-10-29T09:14:43.547Z,-1
058855,006909,0,No error,,1,24064965,156,2021-10-29T07:56:07.115Z,2021-10-29T09:14:58.313Z,05,102,0,0,23,65,0,2021-10-29T09:14:58.103Z,-1
076119,058793,0,No error,,1,82316584,154,2021-10-29T07:56:07.115Z,2021-10-29T09:15:30.550Z,02,675,0,0,46,13,0,2021-10-29T09:15:30.677Z,-1
005462,068819,0,No error,,1,10572,0,2021-10-29T07:56:07.115Z,2021-10-29T09:16:08.377Z,08,320,0,0,131,59,0,2021-10-29T09:16:08.320Z,null
043256,041187,0,No error,,1,10572,36,2021-10-29T07:56:07.115Z,2021-10-29T09:16:31.907Z,08,941,0,0,19,72,0,2021-10-29T09:16:31.940Z,null
033877,063731,R120,8000340D,,0,82531667,2378,2021-10-29T07:56:07.115Z,2021-10-29T09:16:41.033Z,08,40,1,3,117,43,0,2021-10-29T09:16:41.040Z,-1
089571,089149,C35,8000D701,,0,82385257,38,2021-10-29T07:56:07.115Z,2021-10-29T09:17:32.127Z,03,595,1,6,86,39,0,2021-10-29T09:17:23.597Z,-1
048546,055157,C40,8000D701,,0,82385257,532,2021-10-29T07:56:07.115Z,2021-10-29T09:18:11.720Z,07,375,1,6,129,24,0,2021-10-29T09:18:03.377Z,-1
076918,027361,0,No error,,1,2008698,0,2021-10-29T07:56:07.115Z,2021-10-29T09:18:58.550Z,01,474,0,0,191,10,0,2021-10-29T09:18:58.473Z,-1
022998,000897,0,No error,,1,86435829,0,2021-10-29T07:56:07.115Z,2021-10-29T09:19:06.250Z,06,263,0,0,54,67,0,2021-10-29T09:19:06.263Z,-1
091992,077137,,vacuum,,0,86435829,0,2021-10-29T07:56:07.115Z,2021-10-29T09:19:13.767Z,02,312,0,0,139,69,0,2021-10-29T09:19:13.313Z,-1
075456,074450,,vacuum,,0,86435829,40,2021-10-29T07:56:07.115Z,2021-10-29T09:19:13.783Z,02,322,0,0,29,17,0,2021-10-29T09:19:13.323Z,-1
002321,021954,0,No error,,1,86435829,0,2021-10-29T07:56:07.115Z,2021-10-29T09:19:13.720Z,01,497,0,0,190,94,0,2021-10-29T09:19:13.497Z,-1
095130,005899,0,No error,,1,2008698,0,2021-10-29T07:56:07.115Z,2021-10-29T09:19:26.267Z,04,237,0,0,74,43,0,2021-10-29T09:19:26.237Z,-1
048835,036320,0,No error,,1,2008698,60,2021-10-29T07:56:07.115Z,2021-10-29T09:19:47.173Z,04,135,0,0,66,48,0,2021-10-29T09:19:47.137Z,-1
048467,028573,0,No error,,1,86124012,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:27.923Z,09,738,0,0,55,98,0,2021-10-29T09:20:27.737Z,-1
085955,096438,0,No error,,1,82466165,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:27.940Z,04,769,0,0,189,20,0,2021-10-29T09:20:27.770Z,-1
023265,026698,0,No error,,1,44013058,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:27.940Z,01,784,0,0,22,8,0,2021-10-29T09:20:27.783Z,-1
090728,092404,0,No error,,1,82466238,40,2021-10-29T07:56:07.115Z,2021-10-29T09:20:27.940Z,09,800,0,0,159,81,0,2021-10-29T09:20:27.800Z,-1
026608,017289,0,No error,,1,24059045,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:27.940Z,06,816,0,0,135,75,0,2021-10-29T09:20:27.817Z,-1
008795,032830,0,No error,,1,82466235,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:27.940Z,03,831,0,0,139,69,0,2021-10-29T09:20:27.830Z,-1
007899,076872,0,No error,,1,24072447,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:27.940Z,05,863,0,0,160,91,0,2021-10-29T09:20:27.863Z,-1
079521,029837,0,No error,,1,16075342,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:27.940Z,02,878,0,0,182,84,0,2021-10-29T09:20:27.877Z,-1
089553,049060,0,No error,,1,24045558,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:27.940Z,04,894,0,0,105,96,0,2021-10-29T09:20:27.893Z,-1
029996,034165,0,No error,,1,869446053,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.300Z,06,231,0,0,6,95,0,2021-10-29T09:20:28.230Z,-1
015471,071167,0,No error,,1,869446009,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.300Z,08,236,0,0,197,62,0,2021-10-29T09:20:28.237Z,-1
041533,059337,0,No error,,1,16072515,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.300Z,05,241,0,0,31,51,0,2021-10-29T09:20:28.240Z,-1
096990,022473,0,No error,,1,12095799,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,10,246,0,0,16,15,0,2021-10-29T09:20:28.247Z,-1
034481,098875,0,No error,,1,12018118,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,10,251,0,0,180,47,0,2021-10-29T09:20:28.250Z,-1
095184,097277,0,No error,,1,86128099,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,03,256,0,0,143,39,0,2021-10-29T09:20:28.257Z,-1
071555,049092,0,No error,,1,86116850,70,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,02,261,0,0,187,83,0,2021-10-29T09:20:28.260Z,-1
083503,017969,0,No error,,1,86124010,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,09,266,0,0,41,16,0,2021-10-29T09:20:28.267Z,-1
020940,003739,0,No error,,1,869446059,30,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,09,271,0,0,78,66,0,2021-10-29T09:20:28.270Z,-1
035419,022558,0,No error,,1,12024851,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,07,276,0,0,152,10,0,2021-10-29T09:20:28.277Z,-1
078489,057072,0,No error,,1,16041335,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,03,281,0,0,129,84,0,2021-10-29T09:20:28.280Z,-1
086058,011096,0,No error,,1,12129225,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,08,286,0,0,58,32,0,2021-10-29T09:20:28.287Z,-1
050704,063560,0,No error,,1,12124882,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.313Z,10,291,0,0,119,6,0,2021-10-29T09:20:28.290Z,-1
090225,089508,0,No error,,1,86116842,50,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.720Z,04,731,0,0,132,4,0,2021-10-29T09:20:28.730Z,-1
009443,020090,0,No error,,1,86166178,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.720Z,08,741,0,0,180,69,0,2021-10-29T09:20:28.740Z,-1
034372,091609,0,No error,,1,86116848,290,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,09,746,0,0,67,63,0,2021-10-29T09:20:28.747Z,-1
043240,011456,0,No error,,1,86495918,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,05,751,0,0,138,17,0,2021-10-29T09:20:28.750Z,-1
026711,050988,0,No error,,1,869446010,90,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,08,756,0,0,110,6,0,2021-10-29T09:20:28.757Z,-1
092828,032917,0,No error,,1,82555427,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,08,761,0,0,118,89,0,2021-10-29T09:20:28.760Z,-1
092311,095243,0,No error,,1,82434648,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,10,766,0,0,196,13,0,2021-10-29T09:20:28.767Z,-1
099635,018963,0,No error,,1,82490320,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,08,771,0,0,62,72,0,2021-10-29T09:20:28.770Z,-1
039361,018954,0,No error,,1,86079689,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,04,776,0,0,176,87,0,2021-10-29T09:20:28.777Z,-1
002641,034738,0,No error,,1,82434595,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,02,781,0,0,46,43,0,2021-10-29T09:20:28.780Z,-1
079860,027012,0,No error,,1,12124170,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,01,786,0,0,166,19,0,2021-10-29T09:20:28.787Z,-1
012786,063546,0,No error,,1,12023842,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,06,791,0,0,19,47,0,2021-10-29T09:20:28.790Z,-1
043950,025792,0,No error,,1,82552369,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,09,796,0,0,194,24,0,2021-10-29T09:20:28.797Z,-1
013021,019074,0,No error,,1,86116854,0,2021-10-29T07:56:07.115Z,2021-10-29T09:20:28.737Z,03,806,0,0,124,97,0,2021-10-29T09:20:28.807Z,-1
024075,059637,0,No error,,1,869446060,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.063Z,07,311,0,0,187,40,0,2021-10-29T09:20:29.310Z,-1
043060,067077,0,No error,,1,86088649,30,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,10,316,0,0,53,51,0,2021-10-29T09:20:29.317Z,-1
069666,075171,0,No error,,1,86079695,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,07,321,0,0,49,50,0,2021-10-29T09:20:29.320Z,-1
089177,056209,0,No error,,1,12129651,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,01,326,0,0,62,72,0,2021-10-29T09:20:29.327Z,-1
005368,003067,0,No error,,1,82552344,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,02,331,0,0,99,79,0,2021-10-29T09:20:29.330Z,-1
050936,006602,0,No error,,1,24094668,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,02,336,0,0,132,70,0,2021-10-29T09:20:29.337Z,-1
033361,004523,0,No error,,1,86132104,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,01,341,0,0,119,96,0,2021-10-29T09:20:29.340Z,-1
061599,099144,0,No error,,1,24094728,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,04,346,0,0,125,87,0,2021-10-29T09:20:29.347Z,-1
020527,047386,0,No error,,1,82574107,40,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,05,351,0,0,51,27,0,2021-10-29T09:20:29.350Z,-1
044805,002778,0,No error,,1,86132151,20,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,08,356,0,0,71,15,0,2021-10-29T09:20:29.357Z,-1
022370,034691,0,No error,,1,82466240,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,05,361,0,0,43,1,0,2021-10-29T09:20:29.360Z,-1
023804,020836,0,No error,,1,82552373,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.080Z,09,366,0,0,54,1,0,2021-10-29T09:20:29.367Z,-1
080161,076035,0,No error,,1,82258248,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.720Z,08,441,0,0,50,12,0,2021-10-29T09:20:30.440Z,-1
015639,042563,0,No error,,1,869445423,30,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.720Z,03,446,0,0,76,45,0,2021-10-29T09:20:30.447Z,-1
042049,089271,0,No error,,1,869446051,40,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.720Z,08,451,0,0,19,51,0,2021-10-29T09:20:30.450Z,-1
019423,033926,0,No error,,1,869446057,90,2021-10-29T07:56:07.115Z,2021-10-29T09:20:29.720Z,09,456,0,0,162,2,0,2021-10-29T09:20:30.457Z,-1
063139,045237,0,No error,,1,86425665,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:30.003Z,08,821,0,0,15,87,0,2021-10-29T09:20:30.820Z,-1
082770,081524,0,No error,,1,86132195,40,2021-10-29T07:56:07.115Z,2021-10-29T09:20:30.003Z,08,826,0,0,193,34,0,2021-10-29T09:20:30.827Z,-1
024031,056906,0,No error,,1,86321778,200,2021-10-29T07:56:07.115Z,2021-10-29T09:20:30.003Z,06,831,0,0,192,88,0,2021-10-29T09:20:30.830Z,-1
007582,084899,0,No error,,1,869446074,470,2021-10-29T07:56:07.115Z,2021-10-29T09:20:30.003Z,06,836,0,0,92,55,0,2021-10-29T09:20:30.837Z,-1
021626,014136,0,No error,,1,86315577,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:30.003Z,08,841,0,0,58,59,0,2021-10-29T09:20:30.840Z,-1
019303,077485,0,No error,,1,86425717,70,2021-10-29T07:56:07.115Z,2021-10-29T09:20:30.003Z,02,846,0,0,100,14,0,2021-10-29T09:20:30.847Z,-1
003686,094341,0,No error,,1,86118814,10,2021-10-29T07:56:07.115Z,2021-10-29T09:20:30.003Z,09,851,0,0,140,25,0,2021-10-29T09:20:30.850Z,-1
013859,001492,0,No error,,1,86117677,10,2021-10-29T07:56:07.130Z,2021-10-29T09:20:32.237Z,02,236,0,0,189,29,0,2021-10-29T09:20:32.237Z,-1
085589,088916,0,No error,,1,12109233,20,2021-10-29T07:56:07.130Z,2021-10-29T09:20:32.487Z,03,487,0,0,165,76,0,2021-10-29T09:20:32.487Z,-1
012751,006186,0,No error,,1,86117707,10,2021-10-29T07:56:07.130Z,2021-10-29T09:20:32.720Z,06,721,0,0,164,86,0,2021-10-29T09:20:32.720Z,-1
071950,093293,0,No error,,1,86301545,20,2021-10-29T07:56:07.130Z,2021-10-29T09:20:32.893Z,10,882,0,0,154,23,0,2021-10-29T09:20:32.883Z,-1
094229,029061,0,No error,,1,86124064,10,2021-10-29T07:56:07.130Z,2021-10-29T09:20:33.097Z,01,96,0,0,25,53,0,2021-10-29T09:20:33.097Z,-1
036633,037020,0,No error,,1,86117549,210,2021-10-29T07:56:07.130Z,2021-10-29T09:20:33.283Z,05,288,0,0,139,27,0,2021-10-29T09:20:33.287Z,-1
006410,059334,0,No error,,1,86308217,420,2021-10-29T07:56:07.130Z,2021-10-29T09:20:33.533Z,08,538,0,0,122,89,0,2021-10-29T09:20:33.537Z,-1
051725,085012,0,No error,,1,86308242,40,2021-10-29T07:56:07.130Z,2021-10-29T09:20:33.923Z,06,924,0,0,161,14,0,2021-10-29T09:20:33.923Z,-1
001256,078102,0,No error,,1,82466136,50,2021-10-29T07:56:07.130Z,2021-10-29T09:20:34.143Z,08,132,0,0,26,4,0,2021-10-29T09:20:34.133Z,-1
062999,029275,0,No error,,1,82434637,60,2021-10-29T07:56:07.130Z,2021-10-29T09:20:34.313Z,08,319,0,0,48,82,0,2021-10-29T09:20:34.320Z,-1
068093,002526,0,No error,,1,82466034,10,2021-10-29T07:56:07.130Z,2021-10-29T09:20:34.550Z,07,538,0,0,107,77,0,2021-10-29T09:20:34.537Z,-1
042781,038481,0,No error,,1,869446054,10,2021-10-29T07:56:07.130Z,2021-10-29T09:20:34.737Z,08,736,0,0,103,32,0,2021-10-29T09:20:34.737Z,-1
053904,069235,0,No error,,1,16066459,0,2021-10-29T07:56:07.130Z,2021-10-29T09:20:42.283Z,06,274,0,0,97,9,0,2021-10-29T09:20:42.273Z,-1
017024,010123,0,No error,,1,16066459,74,2021-10-29T07:56:07.130Z,2021-10-29T09:20:46.063Z,04,140,0,0,104,60,0,2021-10-29T09:20:46.140Z,-1
019575,058929,0,No error,,1,86116854,0,2021-10-29T07:56:07.130Z,2021-10-29T09:20:55.003Z,08,2,0,0,61,49,0,2021-10-29T09:20:55.003Z,-1
046546,099932,17,1D005014,,0,9533,14,2021-10-29T07:56:07.130Z,2021-10-29T09:24:51.690Z,10,325,0,5,141,25,0,2021-10-29T09:22:19.327Z,null
000343,027040,19,1D005014,,0,9902,14,2021-10-29T07:56:07.130Z,2021-10-29T09:24:51.753Z,09,750,0,5,190,57,0,2021-10-29T09:22:26.750Z,null
013938,071683,26,1D005014,,0,9786,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:52.097Z,09,751,0,4,195,96,0,2021-10-29T09:22:45.750Z,null
081395,079473,26,1D005014,,0,9786,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:52.127Z,10,782,0,4,176,86,0,2021-10-29T09:22:45.783Z,null
046010,078309,0,No error,,1,82102841,964,2021-10-29T07:56:07.130Z,2021-10-29T09:22:57.160Z,10,211,0,0,96,42,0,2021-10-29T09:22:57.210Z,-1
093066,016092,0,No error,,1,24034544,0,2021-10-29T07:56:07.130Z,2021-10-29T09:23:12.893Z,03,857,0,0,159,47,0,2021-10-29T09:23:12.857Z,-1
075738,060725,U2,8000D701,,2,24034544,0,2021-10-29T07:56:07.130Z,2021-10-29T09:23:31.020Z,01,828,1,1,35,49,0,2021-10-29T09:23:30.827Z,-1
025825,073697,U2,8000D701,,2,24034544,72,2021-10-29T07:56:07.130Z,2021-10-29T09:23:31.033Z,01,838,1,1,150,33,0,2021-10-29T09:23:30.837Z,-1
036813,090170,0,No error,,1,24034544,0,2021-10-29T07:56:07.130Z,2021-10-29T09:23:30.970Z,01,873,0,0,189,28,0,2021-10-29T09:23:30.873Z,-1
039349,002264,26,1D005014,,0,9786,14,2021-10-29T07:56:07.130Z,2021-10-29T09:24:52.253Z,02,932,0,4,13,17,0,2021-10-29T09:23:40.933Z,null
099068,037109,0,No error,,1,9786,0,2021-10-29T07:56:07.130Z,2021-10-29T09:23:53.800Z,07,792,0,0,60,16,0,2021-10-29T09:23:53.793Z,null
006008,033771,0,No error,,1,10511,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:05.127Z,09,102,0,0,164,99,0,2021-10-29T09:24:05.103Z,null
073818,027534,29,1D005014,,0,5931,28,2021-10-29T07:56:07.130Z,2021-10-29T09:24:52.033Z,08,940,0,6,102,93,0,2021-10-29T09:24:06.940Z,null
054626,034440,C1411,8000D701,,0,12042215,140,2021-10-29T07:56:07.130Z,2021-10-29T09:24:23.207Z,05,219,1,9,102,38,0,2021-10-29T09:24:23.220Z,-1
000670,058684,0,No error,,1,10511,36,2021-10-29T07:56:07.130Z,2021-10-29T09:24:37.753Z,02,803,0,0,57,96,0,2021-10-29T09:24:37.803Z,null
043060,087221,0,No error,,1,9533,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:51.627Z,10,672,0,0,15,39,0,2021-10-29T09:24:51.673Z,null
031793,030023,0,No error,,1,9902,0,2021-10-29T07:56:07.130Z,2021-10-29T09:24:51.737Z,07,677,0,0,154,38,0,2021-10-29T09:24:51.677Z,null
022164,032325,0,No error,,1,15009,14,2021-10-29T07:56:07.130Z,2021-10-29T09:24:51.783Z,03,682,0,0,144,30,0,2021-10-29T09:24:51.683Z,null
